Kd_t,Kd_c,aR,gR,dR,gT,aL_vals[0],gL,gC,gN,cis_act,cis_inh,startpeak,endpeak,peak_width,sig_change
2.08,2.08,0.11,7.4844,0.08726186604559129,9.902102579427789,0.0,13.830104480981886,0.5506,0.5545177444479562,36.4,0.0,10.0,,,[0 0 0 0 0 1 1]
2.08,2.08,0.11,7.4844,0.05505843697107427,9.902102579427789,0.0,13.830104480981886,0.5506,0.5545177444479562,57.37,0.0,10.0,,,[0 0 0 0 0 1 1]
2.08,2.08,0.11,7.4844,0.034739692098270165,9.902102579427789,0.0,13.830104480981886,0.5506,0.5545177444479562,90.6,0.0,10.0,,,[0 0 0 0 0 1 1]
2.08,2.08,0.11,2.03,0.13830028144215673,9.902102579427789,0.0,13.830104480981886,0.5506,0.5545177444479562,10.9,0.0,1.0,,,[0 0 0 0 1 1 1]
2.08,2.08,0.11,2.03,0.08726186604559129,9.902102579427789,0.0,13.830104480981886,0.5506,0.5545177444479562,16.86,0.0,1.0,,,[0 0 0 0 1 1 1]
2.08,2.08,0.11,2.03,0.05505843697107427,9.902102579427789,0.0,13.830104480981886,0.5506,0.5545177444479562,26.29,0.0,1.0,,,[0 0 0 0 1 1 1]
2.08,2.08,0.11,2.03,0.034739692098270165,9.902102579427789,0.0,13.830104480981886,0.5506,0.5545177444479562,41.24,0.0,1.0,,,[0 0 0 0 1 1 1]
2.08,2.08,0.11,0.5506,0.13830028144215673,9.902102579427789,0.0,13.830104480981886,0.5506,0.5545177444479562,3.32,131.63,1.0,100.0,100.0,[ 0  0  0  0  1 -1 -1]
2.08,2.08,0.11,0.5506,0.08726186604559129,9.902102579427789,0.0,13.830104480981886,0.5506,0.5545177444479562,4.81,119.62,1.0,100.0,100.0,[ 0  0  0  0  1 -1 -1]
2.08,2.08,0.11,0.5506,0.05505843697107427,9.902102579427789,0.0,13.830104480981886,0.5506,0.5545177444479562,7.19,112.24,1.0,100.0,100.0,[ 0  0  0  0  1 -1 -1]
2.08,2.08,0.11,0.5506,0.034739692098270165,9.902102579427789,0.0,13.830104480981886,0.5506,0.5545177444479562,10.95,107.67,1.0,100.0,100.0,[ 0  0  0  0  1 -1 -1]
2.08,2.08,0.11,27.5947,0.13830028144215673,9.902102579427789,0.0,2.9796056860592777,27.5947,0.5545177444479562,30.29,0.0,,,,[0 0 0 0 0 0 0]
2.08,2.08,0.11,27.5947,0.08726186604559129,9.902102579427789,0.0,2.9796056860592777,27.5947,0.5545177444479562,47.87,0.0,,,,[0 0 0 0 0 0 0]
2.08,2.08,0.11,27.5947,0.05505843697107427,9.902102579427789,0.0,2.9796056860592777,27.5947,0.5545177444479562,75.75,0.0,,,,[0 0 0 0 0 0 0]
2.08,2.08,0.11,27.5947,0.034739692098270165,9.902102579427789,0.0,2.9796056860592777,27.5947,0.5545177444479562,101.76,0.0,,,,[0 0 0 0 0 0 0]
2.08,2.08,0.11,7.4844,0.13830028144215673,9.902102579427789,0.0,2.9796056860592777,27.5947,0.5545177444479562,9.03,0.0,,,,[0 0 0 0 0 0 0]
2.08,2.08,0.11,7.4844,0.08726186604559129,9.902102579427789,0.0,2.9796056860592777,27.5947,0.5545177444479562,14.2,0.0,,,,[0 0 0 0 0 0 0]
2.08,2.08,0.11,7.4844,0.05505843697107427,9.902102579427789,0.0,2.9796056860592777,27.5947,0.5545177444479562,22.41,0.0,,,,[0 0 0 0 0 0 0]
2.08,2.08,0.11,7.4844,0.034739692098270165,9.902102579427789,0.0,2.9796056860592777,27.5947,0.5545177444479562,35.4,0.0,,,,[0 0 0 0 0 0 0]
2.08,2.08,0.11,2.03,0.13830028144215673,9.902102579427789,0.0,2.9796056860592777,27.5947,0.5545177444479562,2.87,0.0,,,,[0 0 0 0 0 0 0]
2.08,2.08,0.11,2.03,0.08726186604559129,9.902102579427789,0.0,2.9796056860592777,27.5947,0.5545177444479562,4.43,0.0,,,,[0 0 0 0 0 0 0]
2.08,2.08,0.11,2.03,0.05505843697107427,9.902102579427789,0.0,2.9796056860592777,27.5947,0.5545177444479562,6.91,0.0,,,,[0 0 0 0 0 0 0]
2.08,2.08,0.11,2.03,0.034739692098270165,9.902102579427789,0.0,2.9796056860592777,27.5947,0.5545177444479562,10.85,0.0,,,,[0 0 0 0 0 0 0]
2.08,2.08,0.11,0.5506,0.13830028144215673,9.902102579427789,0.0,2.9796056860592777,27.5947,0.5545177444479562,1.0,inf,,,,[0 0 0 0 0 0 0]
2.08,2.08,0.11,0.5506,0.08726186604559129,9.902102579427789,0.0,2.9796056860592777,27.5947,0.5545177444479562,1.38,0.0,,,,[0 0 0 0 0 0 0]
2.08,2.08,0.11,0.5506,0.05505843697107427,9.902102579427789,0.0,2.9796056860592777,27.5947,0.5545177444479562,2.07,0.0,,,,[0 0 0 0 0 0 0]
2.08,2.08,0.11,0.5506,0.034739692098270165,9.902102579427789,0.0,2.9796056860592777,27.5947,0.5545177444479562,3.18,0.0,,,,[0 0 0 0 0 0 0]
2.08,2.08,0.11,27.5947,0.13830028144215673,9.902102579427789,0.0,2.9796056860592777,7.4844,0.5545177444479562,37.39,0.0,,,,[0 0 0 0 0 0 0]
2.08,2.08,0.11,27.5947,0.08726186604559129,9.902102579427789,0.0,2.9796056860592777,7.4844,0.5545177444479562,59.11,0.0,,,,[0 0 0 0 0 0 0]
2.08,2.08,0.11,27.5947,0.05505843697107427,9.902102579427789,0.0,2.9796056860592777,7.4844,0.5545177444479562,93.53,0.0,,,,[0 0 0 0 0 0 0]
2.08,2.08,0.11,27.5947,0.034739692098270165,9.902102579427789,0.0,2.9796056860592777,7.4844,0.5545177444479562,125.66,0.0,,,,[0 0 0 0 0 0 0]
2.08,2.08,0.11,7.4844,0.13830028144215673,9.902102579427789,0.0,2.9796056860592777,7.4844,0.5545177444479562,18.21,0.0,,,,[0 0 0 0 0 0 0]
2.08,2.08,0.11,7.4844,0.08726186604559129,9.902102579427789,0.0,2.9796056860592777,7.4844,0.5545177444479562,28.66,0.0,,,,[0 0 0 0 0 0 0]
2.08,2.08,0.11,7.4844,0.05505843697107427,9.902102579427789,0.0,2.9796056860592777,7.4844,0.5545177444479562,45.21,0.0,,,,[0 0 0 0 0 0 0]
2.08,2.08,0.11,7.4844,0.034739692098270165,9.902102579427789,0.0,2.9796056860592777,7.4844,0.5545177444479562,71.45,0.0,,,,[0 0 0 0 0 0 0]
2.08,2.08,0.11,2.03,0.13830028144215673,9.902102579427789,0.0,2.9796056860592777,7.4844,0.5545177444479562,6.55,0.0,,,,[0 0 0 0 0 0 0]
2.08,2.08,0.11,2.03,0.08726186604559129,9.902102579427789,0.0,2.9796056860592777,7.4844,0.5545177444479562,10.13,0.0,,,,[0 0 0 0 0 0 0]
2.08,2.08,0.11,2.03,0.05505843697107427,9.902102579427789,0.0,2.9796056860592777,7.4844,0.5545177444479562,15.81,0.0,,,,[0 0 0 0 0 0 0]
