Kd_t,Kd_c,aR,gR,dR,gT,aL_vals[0],gL,gC,gN,cis_act,cis_inh,peak_width
2.08,2.08,0.11,10.3711,0.034739692098270165,9.902102579427789,0.0,5.5058637633829415,0.5506,0.5545177444479562,122.99,0.0,1.3333333333333333
2.08,2.08,0.11,3.8979,0.13830028144215673,9.902102579427789,0.0,5.5058637633829415,0.5506,0.5545177444479562,18.33,0.0,1.25
2.08,2.08,0.11,3.8979,0.08726186604559129,9.902102579427789,0.0,5.5058637633829415,0.5506,0.5545177444479562,28.66,0.0,1.25
2.08,2.08,0.11,3.8979,0.05505843697107427,9.902102579427789,0.0,5.5058637633829415,0.5506,0.5545177444479562,45.04,0.0,1.25
2.08,2.08,0.11,3.8979,0.034739692098270165,9.902102579427789,0.0,5.5058637633829415,0.5506,0.5545177444479562,71.01,0.0,1.25
2.08,2.08,0.11,1.465,0.13830028144215673,9.902102579427789,0.0,5.5058637633829415,0.5506,0.5545177444479562,9.08,0.0,1.25
2.08,2.08,0.11,1.465,0.08726186604559129,9.902102579427789,0.0,5.5058637633829415,0.5506,0.5545177444479562,13.92,0.0,1.25
2.08,2.08,0.11,1.465,0.05505843697107427,9.902102579427789,0.0,5.5058637633829415,0.5506,0.5545177444479562,21.6,0.0,1.25
2.08,2.08,0.11,1.465,0.034739692098270165,9.902102579427789,0.0,5.5058637633829415,0.5506,0.5545177444479562,33.77,0.0,1.25
2.08,2.08,0.11,0.5506,0.13830028144215673,9.902102579427789,0.0,5.5058637633829415,0.5506,0.5545177444479562,4.02,128.99,2.3333333333333335
2.08,2.08,0.11,0.5506,0.08726186604559129,9.902102579427789,0.0,5.5058637633829415,0.5506,0.5545177444479562,4.23,127.3,1.6666666666666667
2.08,2.08,0.11,0.5506,0.05505843697107427,9.902102579427789,0.0,5.5058637633829415,0.5506,0.5545177444479562,6.27,116.84,1.6666666666666667
2.08,2.08,0.11,0.5506,0.034739692098270165,9.902102579427789,0.0,5.5058637633829415,0.5506,0.5545177444479562,9.51,110.47,1.6666666666666667
2.08,2.08,0.11,27.5947,0.13830028144215673,9.902102579427789,0.0,2.191923844293413,27.5947,0.5545177444479562,30.74,0.0,1.6666666666666667
2.08,2.08,0.11,27.5947,0.08726186604559129,9.902102579427789,0.0,2.191923844293413,27.5947,0.5545177444479562,48.61,0.0,1.6666666666666667
2.08,2.08,0.11,27.5947,0.05505843697107427,9.902102579427789,0.0,2.191923844293413,27.5947,0.5545177444479562,76.92,0.0,1.6666666666666667
2.08,2.08,0.11,27.5947,0.034739692098270165,9.902102579427789,0.0,2.191923844293413,27.5947,0.5545177444479562,103.35,0.0,1.6666666666666667
2.08,2.08,0.11,10.3711,0.13830028144215673,9.902102579427789,0.0,2.191923844293413,27.5947,0.5545177444479562,11.65,0.0,1.6666666666666667
2.08,2.08,0.11,10.3711,0.08726186604559129,9.902102579427789,0.0,2.191923844293413,27.5947,0.5545177444479562,18.36,0.0,1.6666666666666667
2.08,2.08,0.11,10.3711,0.05505843697107427,9.902102579427789,0.0,2.191923844293413,27.5947,0.5545177444479562,29.0,0.0,1.6666666666666667
2.08,2.08,0.11,10.3711,0.034739692098270165,9.902102579427789,0.0,2.191923844293413,27.5947,0.5545177444479562,45.87,0.0,1.6666666666666667
2.08,2.08,0.11,3.8979,0.13830028144215673,9.902102579427789,0.0,2.191923844293413,27.5947,0.5545177444479562,5.14,0.0,1.6666666666666667
2.08,2.08,0.11,3.8979,0.08726186604559129,9.902102579427789,0.0,2.191923844293413,27.5947,0.5545177444479562,8.04,0.0,1.6666666666666667
2.08,2.08,0.11,3.8979,0.05505843697107427,9.902102579427789,0.0,2.191923844293413,27.5947,0.5545177444479562,12.64,0.0,1.6666666666666667
2.08,2.08,0.11,3.8979,0.034739692098270165,9.902102579427789,0.0,2.191923844293413,27.5947,0.5545177444479562,19.93,0.0,1.6666666666666667
2.08,2.08,0.11,1.465,0.13830028144215673,9.902102579427789,0.0,2.191923844293413,27.5947,0.5545177444479562,2.15,0.0,1.6666666666666667
2.08,2.08,0.11,1.465,0.08726186604559129,9.902102579427789,0.0,2.191923844293413,27.5947,0.5545177444479562,3.29,0.0,1.6666666666666667
2.08,2.08,0.11,1.465,0.05505843697107427,9.902102579427789,0.0,2.191923844293413,27.5947,0.5545177444479562,5.11,0.0,1.6666666666666667
2.08,2.08,0.11,1.465,0.034739692098270165,9.902102579427789,0.0,2.191923844293413,27.5947,0.5545177444479562,7.98,0.0,1.6666666666666667
2.08,2.08,0.11,0.5506,0.13830028144215673,9.902102579427789,0.0,2.191923844293413,27.5947,0.5545177444479562,1.0,inf,1.6666666666666667
2.08,2.08,0.11,0.5506,0.08726186604559129,9.902102579427789,0.0,2.191923844293413,27.5947,0.5545177444479562,1.38,0.0,1.6666666666666667
2.08,2.08,0.11,0.5506,0.05505843697107427,9.902102579427789,0.0,2.191923844293413,27.5947,0.5545177444479562,2.07,0.0,1.6666666666666667
2.08,2.08,0.11,0.5506,0.034739692098270165,9.902102579427789,0.0,2.191923844293413,27.5947,0.5545177444479562,3.18,0.0,1.6666666666666667
2.08,2.08,0.11,27.5947,0.13830028144215673,9.902102579427789,0.0,2.191923844293413,10.3711,0.5545177444479562,35.21,0.0,1.6666666666666667
2.08,2.08,0.11,27.5947,0.08726186604559129,9.902102579427789,0.0,2.191923844293413,10.3711,0.5545177444479562,55.68,0.0,1.6666666666666667
2.08,2.08,0.11,27.5947,0.05505843697107427,9.902102579427789,0.0,2.191923844293413,10.3711,0.5545177444479562,88.11,0.0,1.6666666666666667
2.08,2.08,0.11,27.5947,0.034739692098270165,9.902102579427789,0.0,2.191923844293413,10.3711,0.5545177444479562,118.39,0.0,1.6666666666666667
2.08,2.08,0.11,10.3711,0.13830028144215673,9.902102579427789,0.0,2.191923844293413,10.3711,0.5545177444479562,20.2,0.0,1.6666666666666667
2.08,2.08,0.11,10.3711,0.08726186604559129,9.902102579427789,0.0,2.191923844293413,10.3711,0.5545177444479562,31.84,0.0,1.6666666666666667
2.08,2.08,0.11,10.3711,0.05505843697107427,9.902102579427789,0.0,2.191923844293413,10.3711,0.5545177444479562,50.3,0.0,1.6666666666666667
2.08,2.08,0.11,10.3711,0.034739692098270165,9.902102579427789,0.0,2.191923844293413,10.3711,0.5545177444479562,79.55,0.0,1.6666666666666667
2.08,2.08,0.11,3.8979,0.13830028144215673,9.902102579427789,0.0,2.191923844293413,10.3711,0.5545177444479562,9.61,0.0,1.6666666666666667
2.08,2.08,0.11,3.8979,0.08726186604559129,9.902102579427789,0.0,2.191923844293413,10.3711,0.5545177444479562,15.03,0.0,1.6666666666666667
2.08,2.08,0.11,3.8979,0.05505843697107427,9.902102579427789,0.0,2.191923844293413,10.3711,0.5545177444479562,23.62,0.0,1.6666666666666667
2.08,2.08,0.11,3.8979,0.034739692098270165,9.902102579427789,0.0,2.191923844293413,10.3711,0.5545177444479562,37.24,0.0,1.6666666666666667
2.08,2.08,0.11,1.465,0.13830028144215673,9.902102579427789,0.0,2.191923844293413,10.3711,0.5545177444479562,4.19,0.0,1.6666666666666667
2.08,2.08,0.11,1.465,0.08726186604559129,9.902102579427789,0.0,2.191923844293413,10.3711,0.5545177444479562,6.43,0.0,1.6666666666666667
2.08,2.08,0.11,1.465,0.05505843697107427,9.902102579427789,0.0,2.191923844293413,10.3711,0.5545177444479562,9.98,0.0,1.6666666666666667
2.08,2.08,0.11,1.465,0.034739692098270165,9.902102579427789,0.0,2.191923844293413,10.3711,0.5545177444479562,15.6,0.0,1.6666666666666667
2.08,2.08,0.11,0.5506,0.13830028144215673,9.902102579427789,0.0,2.191923844293413,10.3711,0.5545177444479562,1.87,0.0,1.6666666666666667
2.08,2.08,0.11,0.5506,0.08726186604559129,9.902102579427789,0.0,2.191923844293413,10.3711,0.5545177444479562,2.74,0.0,1.6666666666666667
2.08,2.08,0.11,0.5506,0.05505843697107427,9.902102579427789,0.0,2.191923844293413,10.3711,0.5545177444479562,4.13,0.0,1.6666666666666667
2.08,2.08,0.11,0.5506,0.034739692098270165,9.902102579427789,0.0,2.191923844293413,10.3711,0.5545177444479562,6.32,0.0,1.6666666666666667
2.08,2.08,0.11,27.5947,0.13830028144215673,9.902102579427789,0.0,2.191923844293413,3.8979,0.5545177444479562,,,1.6666666666666667
2.08,2.08,0.11,27.5947,0.08726186604559129,9.902102579427789,0.0,2.191923844293413,3.8979,0.5545177444479562,67.46,0.0,1.6666666666666667
2.08,2.08,0.11,27.5947,0.05505843697107427,9.902102579427789,0.0,2.191923844293413,3.8979,0.5545177444479562,106.76,0.0,1.6666666666666667
2.08,2.08,0.11,27.5947,0.034739692098270165,9.902102579427789,0.0,2.191923844293413,3.8979,0.5545177444479562,143.44,0.0,1.6666666666666667
2.08,2.08,0.11,10.3711,0.13830028144215673,9.902102579427789,0.0,2.191923844293413,3.8979,0.5545177444479562,27.45,0.0,1.6666666666666667
2.08,2.08,0.11,10.3711,0.08726186604559129,9.902102579427789,0.0,2.191923844293413,3.8979,0.5545177444479562,43.28,0.0,1.6666666666666667
2.08,2.08,0.11,10.3711,0.05505843697107427,9.902102579427789,0.0,2.191923844293413,3.8979,0.5545177444479562,68.36,0.0,1.6666666666666667
2.08,2.08,0.11,10.3711,0.034739692098270165,9.902102579427789,0.0,2.191923844293413,3.8979,0.5545177444479562,108.12,0.0,1.6666666666666667
2.08,2.08,0.11,3.8979,0.13830028144215673,9.902102579427789,0.0,2.191923844293413,3.8979,0.5545177444479562,14.28,0.0,1.6666666666666667
2.08,2.08,0.11,3.8979,0.08726186604559129,9.902102579427789,0.0,2.191923844293413,3.8979,0.5545177444479562,22.34,0.0,1.6666666666666667
2.08,2.08,0.11,3.8979,0.05505843697107427,9.902102579427789,0.0,2.191923844293413,3.8979,0.5545177444479562,35.12,0.0,1.6666666666666667
2.08,2.08,0.11,3.8979,0.034739692098270165,9.902102579427789,0.0,2.191923844293413,3.8979,0.5545177444479562,55.37,0.0,1.6666666666666667
2.08,2.08,0.11,1.465,0.13830028144215673,9.902102579427789,0.0,2.191923844293413,3.8979,0.5545177444479562,6.54,0.0,1.6666666666666667
2.08,2.08,0.11,1.465,0.08726186604559129,9.902102579427789,0.0,2.191923844293413,3.8979,0.5545177444479562,10.04,0.0,1.6666666666666667
2.08,2.08,0.11,1.465,0.05505843697107427,9.902102579427789,0.0,2.191923844293413,3.8979,0.5545177444479562,15.58,0.0,1.6666666666666667
2.08,2.08,0.11,1.465,0.034739692098270165,9.902102579427789,0.0,2.191923844293413,3.8979,0.5545177444479562,24.35,0.0,1.6666666666666667
2.08,2.08,0.11,0.5506,0.13830028144215673,9.902102579427789,0.0,2.191923844293413,3.8979,0.5545177444479562,2.98,0.0,1.6666666666666667
2.08,2.08,0.11,0.5506,0.08726186604559129,9.902102579427789,0.0,2.191923844293413,3.8979,0.5545177444479562,4.38,0.0,1.6666666666666667
2.08,2.08,0.11,0.5506,0.05505843697107427,9.902102579427789,0.0,2.191923844293413,3.8979,0.5545177444479562,6.58,0.0,1.6666666666666667
2.08,2.08,0.11,0.5506,0.034739692098270165,9.902102579427789,0.0,2.191923844293413,3.8979,0.5545177444479562,10.08,0.0,1.6666666666666667
2.08,2.08,0.11,27.5947,0.13830028144215673,9.902102579427789,0.0,2.191923844293413,1.465,0.5545177444479562,46.34,0.0,1.6666666666666667
2.08,2.08,0.11,27.5947,0.08726186604559129,9.902102579427789,0.0,2.191923844293413,1.465,0.5545177444479562,73.27,0.0,1.6666666666666667
2.08,2.08,0.11,27.5947,0.05505843697107427,9.902102579427789,0.0,2.191923844293413,1.465,0.5545177444479562,115.96,0.0,1.6666666666666667
2.08,2.08,0.11,27.5947,0.034739692098270165,9.902102579427789,0.0,2.191923844293413,1.465,0.5545177444479562,155.82,0.0,1.6666666666666667
2.08,2.08,0.11,10.3711,0.13830028144215673,9.902102579427789,0.0,2.191923844293413,1.465,0.5545177444479562,31.75,0.0,1.6666666666666667
2.08,2.08,0.11,10.3711,0.08726186604559129,9.902102579427789,0.0,2.191923844293413,1.465,0.5545177444479562,50.06,0.0,1.6666666666666667
2.08,2.08,0.11,10.3711,0.05505843697107427,9.902102579427789,0.0,2.191923844293413,1.465,0.5545177444479562,79.08,0.0,1.6666666666666667
2.08,2.08,0.11,10.3711,0.034739692098270165,9.902102579427789,0.0,2.191923844293413,1.465,0.5545177444479562,125.07,0.0,1.6666666666666667
2.08,2.08,0.11,3.8979,0.13830028144215673,9.902102579427789,0.0,2.191923844293413,1.465,0.5545177444479562,17.5,0.0,1.6666666666666667
2.08,2.08,0.11,3.8979,0.08726186604559129,9.902102579427789,0.0,2.191923844293413,1.465,0.5545177444479562,27.39,0.0,1.6666666666666667
2.08,2.08,0.11,3.8979,0.05505843697107427,9.902102579427789,0.0,2.191923844293413,1.465,0.5545177444479562,43.05,0.0,1.6666666666666667
2.08,2.08,0.11,3.8979,0.034739692098270165,9.902102579427789,0.0,2.191923844293413,1.465,0.5545177444479562,67.87,0.0,1.6666666666666667
2.08,2.08,0.11,1.465,0.13830028144215673,9.902102579427789,0.0,2.191923844293413,1.465,0.5545177444479562,8.31,0.0,1.3333333333333333
2.08,2.08,0.11,1.465,0.08726186604559129,9.902102579427789,0.0,2.191923844293413,1.465,0.5545177444479562,12.75,0.0,1.3333333333333333
2.08,2.08,0.11,1.465,0.05505843697107427,9.902102579427789,0.0,2.191923844293413,1.465,0.5545177444479562,19.78,0.0,1.3333333333333333
2.08,2.08,0.11,1.465,0.034739692098270165,9.902102579427789,0.0,2.191923844293413,1.465,0.5545177444479562,30.93,0.0,1.3333333333333333
2.08,2.08,0.11,0.5506,0.13830028144215673,9.902102579427789,0.0,2.191923844293413,1.465,0.5545177444479562,3.85,0.0,1.3333333333333333
2.08,2.08,0.11,0.5506,0.08726186604559129,9.902102579427789,0.0,2.191923844293413,1.465,0.5545177444479562,5.65,0.0,1.3333333333333333
2.08,2.08,0.11,0.5506,0.05505843697107427,9.902102579427789,0.0,2.191923844293413,1.465,0.5545177444479562,8.51,0.0,1.3333333333333333
2.08,2.08,0.11,0.5506,0.034739692098270165,9.902102579427789,0.0,2.191923844293413,1.465,0.5545177444479562,13.03,0.0,1.3333333333333333
2.08,2.08,0.11,27.5947,0.13830028144215673,9.902102579427789,0.0,2.191923844293413,0.5506,0.5545177444479562,47.89,0.0,1.3333333333333333
2.08,2.08,0.11,27.5947,0.08726186604559129,9.902102579427789,0.0,2.191923844293413,0.5506,0.5545177444479562,75.73,0.0,1.3333333333333333
2.08,2.08,0.11,27.5947,0.05505843697107427,9.902102579427789,0.0,2.191923844293413,0.5506,0.5545177444479562,119.85,0.0,1.3333333333333333
2.08,2.08,0.11,27.5947,0.034739692098270165,9.902102579427789,0.0,2.191923844293413,0.5506,0.5545177444479562,161.04,0.0,1.3333333333333333
2.08,2.08,0.11,10.3711,0.13830028144215673,9.902102579427789,0.0,2.191923844293413,0.5506,0.5545177444479562,33.74,0.0,1.3333333333333333
2.08,2.08,0.11,10.3711,0.08726186604559129,9.902102579427789,0.0,2.191923844293413,0.5506,0.5545177444479562,53.2,0.0,1.3333333333333333
2.08,2.08,0.11,10.3711,0.05505843697107427,9.902102579427789,0.0,2.191923844293413,0.5506,0.5545177444479562,84.04,0.0,1.3333333333333333
2.08,2.08,0.11,10.3711,0.034739692098270165,9.902102579427789,0.0,2.191923844293413,0.5506,0.5545177444479562,132.92,0.0,1.3333333333333333
2.08,2.08,0.11,3.8979,0.13830028144215673,9.902102579427789,0.0,2.191923844293413,0.5506,0.5545177444479562,19.14,0.0,1.25
2.08,2.08,0.11,3.8979,0.08726186604559129,9.902102579427789,0.0,2.191923844293413,0.5506,0.5545177444479562,29.94,0.0,1.25
2.08,2.08,0.11,3.8979,0.05505843697107427,9.902102579427789,0.0,2.191923844293413,0.5506,0.5545177444479562,47.07,0.0,1.25
2.08,2.08,0.11,3.8979,0.034739692098270165,9.902102579427789,0.0,2.191923844293413,0.5506,0.5545177444479562,74.21,0.0,1.25
2.08,2.08,0.11,1.465,0.13830028144215673,9.902102579427789,0.0,2.191923844293413,0.5506,0.5545177444479562,9.26,0.0,1.3333333333333333
2.08,2.08,0.11,1.465,0.08726186604559129,9.902102579427789,0.0,2.191923844293413,0.5506,0.5545177444479562,14.21,0.0,1.3333333333333333
2.08,2.08,0.11,1.465,0.05505843697107427,9.902102579427789,0.0,2.191923844293413,0.5506,0.5545177444479562,22.05,0.0,1.3333333333333333
2.08,2.08,0.11,1.465,0.034739692098270165,9.902102579427789,0.0,2.191923844293413,0.5506,0.5545177444479562,34.47,0.0,1.3333333333333333
2.08,2.08,0.11,0.5506,0.13830028144215673,9.902102579427789,0.0,2.191923844293413,0.5506,0.5545177444479562,3.6,136.36,1.6666666666666667
2.08,2.08,0.11,0.5506,0.08726186604559129,9.902102579427789,0.0,2.191923844293413,0.5506,0.5545177444479562,5.25,122.35,1.6666666666666667
2.08,2.08,0.11,0.5506,0.05505843697107427,9.902102579427789,0.0,2.191923844293413,0.5506,0.5545177444479562,7.86,113.87,1.6666666666666667
2.08,2.08,0.11,0.5506,0.034739692098270165,9.902102579427789,0.0,2.191923844293413,0.5506,0.5545177444479562,12.01,108.66,1.6666666666666667
2.08,2.08,0.11,27.5947,0.13830028144215673,9.902102579427789,0.0,0.8726205997203949,27.5947,0.5545177444479562,31.55,0.0,1.6666666666666667
2.08,2.08,0.11,27.5947,0.08726186604559129,9.902102579427789,0.0,0.8726205997203949,27.5947,0.5545177444479562,49.89,0.0,1.6666666666666667
2.08,2.08,0.11,27.5947,0.05505843697107427,9.902102579427789,0.0,0.8726205997203949,27.5947,0.5545177444479562,78.97,0.0,1.6666666666666667
2.08,2.08,0.11,27.5947,0.034739692098270165,9.902102579427789,0.0,0.8726205997203949,27.5947,0.5545177444479562,106.12,0.0,1.6666666666666667
2.08,2.08,0.11,10.3711,0.13830028144215673,9.902102579427789,0.0,0.8726205997203949,27.5947,0.5545177444479562,11.95,0.0,1.6666666666666667
2.08,2.08,0.11,10.3711,0.08726186604559129,9.902102579427789,0.0,0.8726205997203949,27.5947,0.5545177444479562,18.85,0.0,1.6666666666666667
2.08,2.08,0.11,10.3711,0.05505843697107427,9.902102579427789,0.0,0.8726205997203949,27.5947,0.5545177444479562,29.78,0.0,1.6666666666666667
2.08,2.08,0.11,10.3711,0.034739692098270165,9.902102579427789,0.0,0.8726205997203949,27.5947,0.5545177444479562,47.1,0.0,1.6666666666666667
2.08,2.08,0.11,3.8979,0.13830028144215673,9.902102579427789,0.0,0.8726205997203949,27.5947,0.5545177444479562,5.16,0.0,1.6666666666666667
2.08,2.08,0.11,3.8979,0.08726186604559129,9.902102579427789,0.0,0.8726205997203949,27.5947,0.5545177444479562,8.08,0.0,1.6666666666666667
2.08,2.08,0.11,3.8979,0.05505843697107427,9.902102579427789,0.0,0.8726205997203949,27.5947,0.5545177444479562,12.7,0.0,1.6666666666666667
2.08,2.08,0.11,3.8979,0.034739692098270165,9.902102579427789,0.0,0.8726205997203949,27.5947,0.5545177444479562,20.02,0.0,1.6666666666666667
2.08,2.08,0.11,1.465,0.13830028144215673,9.902102579427789,0.0,0.8726205997203949,27.5947,0.5545177444479562,2.15,0.0,1.6666666666666667
2.08,2.08,0.11,1.465,0.08726186604559129,9.902102579427789,0.0,0.8726205997203949,27.5947,0.5545177444479562,3.3,0.0,1.6666666666666667
2.08,2.08,0.11,1.465,0.05505843697107427,9.902102579427789,0.0,0.8726205997203949,27.5947,0.5545177444479562,5.11,0.0,1.6666666666666667
2.08,2.08,0.11,1.465,0.034739692098270165,9.902102579427789,0.0,0.8726205997203949,27.5947,0.5545177444479562,8.0,0.0,1.6666666666666667
2.08,2.08,0.11,0.5506,0.13830028144215673,9.902102579427789,0.0,0.8726205997203949,27.5947,0.5545177444479562,1.0,inf,1.6666666666666667
2.08,2.08,0.11,0.5506,0.08726186604559129,9.902102579427789,0.0,0.8726205997203949,27.5947,0.5545177444479562,1.38,0.0,1.6666666666666667
2.08,2.08,0.11,0.5506,0.05505843697107427,9.902102579427789,0.0,0.8726205997203949,27.5947,0.5545177444479562,2.07,0.0,1.6666666666666667
2.08,2.08,0.11,0.5506,0.034739692098270165,9.902102579427789,0.0,0.8726205997203949,27.5947,0.5545177444479562,3.18,0.0,1.6666666666666667
2.08,2.08,0.11,27.5947,0.13830028144215673,9.902102579427789,0.0,0.8726205997203949,10.3711,0.5545177444479562,36.42,0.0,1.6666666666666667
2.08,2.08,0.11,27.5947,0.08726186604559129,9.902102579427789,0.0,0.8726205997203949,10.3711,0.5545177444479562,57.6,0.0,1.6666666666666667
2.08,2.08,0.11,27.5947,0.05505843697107427,9.902102579427789,0.0,0.8726205997203949,10.3711,0.5545177444479562,91.17,0.0,1.6666666666666667
2.08,2.08,0.11,27.5947,0.034739692098270165,9.902102579427789,0.0,0.8726205997203949,10.3711,0.5545177444479562,122.51,0.0,1.6666666666666667
2.08,2.08,0.11,10.3711,0.13830028144215673,9.902102579427789,0.0,0.8726205997203949,10.3711,0.5545177444479562,20.58,0.0,1.6666666666666667
2.08,2.08,0.11,10.3711,0.08726186604559129,9.902102579427789,0.0,0.8726205997203949,10.3711,0.5545177444479562,32.46,0.0,1.6666666666666667
2.08,2.08,0.11,10.3711,0.05505843697107427,9.902102579427789,0.0,0.8726205997203949,10.3711,0.5545177444479562,51.28,0.0,1.6666666666666667
2.08,2.08,0.11,10.3711,0.034739692098270165,9.902102579427789,0.0,0.8726205997203949,10.3711,0.5545177444479562,81.11,0.0,1.6666666666666667
2.08,2.08,0.11,3.8979,0.13830028144215673,9.902102579427789,0.0,0.8726205997203949,10.3711,0.5545177444479562,9.69,0.0,1.6666666666666667
2.08,2.08,0.11,3.8979,0.08726186604559129,9.902102579427789,0.0,0.8726205997203949,10.3711,0.5545177444479562,15.16,0.0,1.6666666666666667
2.08,2.08,0.11,3.8979,0.05505843697107427,9.902102579427789,0.0,0.8726205997203949,10.3711,0.5545177444479562,23.83,0.0,1.6666666666666667
2.08,2.08,0.11,3.8979,0.034739692098270165,9.902102579427789,0.0,0.8726205997203949,10.3711,0.5545177444479562,37.57,0.0,1.6666666666666667
2.08,2.08,0.11,1.465,0.13830028144215673,9.902102579427789,0.0,0.8726205997203949,10.3711,0.5545177444479562,4.2,0.0,1.6666666666666667
2.08,2.08,0.11,1.465,0.08726186604559129,9.902102579427789,0.0,0.8726205997203949,10.3711,0.5545177444479562,6.45,0.0,1.6666666666666667
2.08,2.08,0.11,1.465,0.05505843697107427,9.902102579427789,0.0,0.8726205997203949,10.3711,0.5545177444479562,10.01,0.0,1.6666666666666667
2.08,2.08,0.11,1.465,0.034739692098270165,9.902102579427789,0.0,0.8726205997203949,10.3711,0.5545177444479562,15.65,0.0,1.6666666666666667
2.08,2.08,0.11,0.5506,0.13830028144215673,9.902102579427789,0.0,0.8726205997203949,10.3711,0.5545177444479562,1.87,0.0,1.6666666666666667
2.08,2.08,0.11,0.5506,0.08726186604559129,9.902102579427789,0.0,0.8726205997203949,10.3711,0.5545177444479562,2.75,0.0,1.6666666666666667
2.08,2.08,0.11,0.5506,0.05505843697107427,9.902102579427789,0.0,0.8726205997203949,10.3711,0.5545177444479562,4.13,0.0,1.6666666666666667
2.08,2.08,0.11,0.5506,0.034739692098270165,9.902102579427789,0.0,0.8726205997203949,10.3711,0.5545177444479562,6.33,0.0,1.6666666666666667
2.08,2.08,0.11,27.5947,0.13830028144215673,9.902102579427789,0.0,0.8726205997203949,3.8979,0.5545177444479562,44.44,0.0,1.6666666666666667
2.08,2.08,0.11,27.5947,0.08726186604559129,9.902102579427789,0.0,0.8726205997203949,3.8979,0.5545177444479562,70.29,0.0,1.6666666666666667
2.08,2.08,0.11,27.5947,0.05505843697107427,9.902102579427789,0.0,0.8726205997203949,3.8979,0.5545177444479562,111.26,0.0,1.6666666666666667
2.08,2.08,0.11,27.5947,0.034739692098270165,9.902102579427789,0.0,0.8726205997203949,3.8979,0.5545177444479562,149.51,0.0,1.6666666666666667
2.08,2.08,0.11,10.3711,0.13830028144215673,9.902102579427789,0.0,0.8726205997203949,3.8979,0.5545177444479562,28.17,0.0,1.6666666666666667
2.08,2.08,0.11,10.3711,0.08726186604559129,9.902102579427789,0.0,0.8726205997203949,3.8979,0.5545177444479562,44.43,0.0,1.6666666666666667
2.08,2.08,0.11,10.3711,0.05505843697107427,9.902102579427789,0.0,0.8726205997203949,3.8979,0.5545177444479562,70.19,0.0,1.6666666666666667
2.08,2.08,0.11,10.3711,0.034739692098270165,9.902102579427789,0.0,0.8726205997203949,3.8979,0.5545177444479562,111.02,0.0,1.6666666666666667
2.08,2.08,0.11,3.8979,0.13830028144215673,9.902102579427789,0.0,0.8726205997203949,3.8979,0.5545177444479562,14.47,0.0,1.6666666666666667
