Kd_t,Kd_c,aR,gR,dR,gT,aL_vals[0],gL,gC,gN,cis_act,cis_inh,startpeak,endpeak,peak_width,sig_change
0.1,4.06,0.13,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,80.31,0.0,0.01,,,[0 0 1 1 0 0 0]
0.1,6.04,0.13,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,80.39,0.0,0.01,,,[0 0 1 1 0 0 0]
0.1,8.02,0.13,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,80.43,0.0,0.01,,,[0 0 1 1 0 0 0]
0.1,10.0,0.13,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,80.46,0.0,0.01,,,[0 0 1 1 0 0 0]
2.08,0.1,0.13,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,7.76,114.74,,,,[0 0 0 0 0 0 0]
2.08,2.08,0.13,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,37.32,102.53,0.1,10.0,100.0,[ 0  0  0  1 -1  0  0]
2.08,4.06,0.13,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,75.08,0.0,0.1,,,[0 0 0 1 1 0 0]
2.08,6.04,0.13,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,76.59,0.0,0.1,,,[0 0 0 1 1 0 0]
2.08,8.02,0.13,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,77.37,0.0,0.1,,,[0 0 0 1 1 0 0]
2.08,10.0,0.13,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,77.84,0.0,0.1,,,[0 0 0 1 1 0 0]
4.06,0.1,0.13,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,4.79,126.31,,,,[0 0 0 0 0 0 0]
4.06,2.08,0.13,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,25.33,103.85,0.1,10.0,100.0,[ 0  0  0  1 -1  0  0]
4.06,4.06,0.13,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,60.98,101.42,0.1,100.0,1000.0,[ 0  0  0  1  1 -1 -1]
4.06,6.04,0.13,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,63.1,101.16,0.1,100.0,1000.0,[ 0  0  0  1  1 -1 -1]
4.06,8.02,0.13,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,74.49,0.0,0.1,,,[0 0 0 1 1 0 0]
4.06,10.0,0.13,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,75.37,0.0,0.1,,,[0 0 0 1 1 0 0]
6.04,0.1,0.13,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,3.61,138.19,,,,[0 0 0 0 0 0 0]
6.04,2.08,0.13,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,19.33,105.14,,,,[0 0 0 0 0 0 0]
6.04,4.06,0.13,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,54.18,101.64,1.0,100.0,100.0,[ 0  0  0  0  1 -1 -1]
6.04,6.04,0.13,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,56.96,101.38,1.0,100.0,100.0,[ 0  0  0  0  1 -1 -1]
6.04,8.02,0.13,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,58.35,101.08,1.0,100.0,100.0,[ 0  0  0  0  1 -1 -1]
6.04,10.0,0.13,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,73.02,0.0,1.0,,,[0 0 0 0 1 0 0]
8.02,0.1,0.13,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,2.98,150.41,,,,[0 0 0 0 0 0 0]
8.02,2.08,0.13,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,15.7,106.43,,,,[0 0 0 0 0 0 0]
8.02,4.06,0.13,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,48.39,101.86,1.0,100.0,100.0,[ 0  0  0  0  1 -1 -1]
8.02,6.04,0.13,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,51.83,101.57,1.0,100.0,100.0,[ 0  0  0  0  1 -1 -1]
8.02,8.02,0.13,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,53.45,101.29,1.0,100.0,100.0,[ 0  0  0  0  1 -1 -1]
8.02,10.0,0.13,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,54.43,100.9,1.0,100.0,100.0,[ 0  0  0  0  1 -1 -1]
10.0,0.1,0.13,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,2.58,163.0,,,,[0 0 0 0 0 0 0]
10.0,2.08,0.13,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,13.27,107.71,,,,[0 0 0 0 0 0 0]
10.0,4.06,0.13,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,43.26,102.1,1.0,100.0,100.0,[ 0  0  0  0  1 -1 -1]
10.0,6.04,0.13,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,47.46,101.75,1.0,100.0,100.0,[ 0  0  0  0  1 -1 -1]
10.0,8.02,0.13,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,49.29,101.47,1.0,100.0,100.0,[ 0  0  0  0  1 -1 -1]
10.0,10.0,0.13,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,50.37,101.11,1.0,100.0,100.0,[ 0  0  0  0  1 -1 -1]
0.1,0.1,0.15,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,32.27,103.18,0.01,1.0,100.0,[ 0  0  1 -1  0  0  0]
0.1,2.08,0.15,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,80.08,0.0,0.01,,,[0 0 1 1 0 0 0]
0.1,4.06,0.15,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,80.31,0.0,0.01,,,[0 0 1 1 0 0 0]
0.1,6.04,0.15,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,80.39,0.0,0.01,,,[0 0 1 1 0 0 0]
0.1,8.02,0.15,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,80.43,0.0,0.01,,,[0 0 1 1 0 0 0]
0.1,10.0,0.15,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,80.46,0.0,0.01,,,[0 0 1 1 0 0 0]
2.08,0.1,0.15,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,7.77,114.73,,,,[0 0 0 0 0 0 0]
2.08,2.08,0.15,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,37.09,102.63,0.1,10.0,100.0,[ 0  0  0  1 -1  0  0]
2.08,4.06,0.15,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,69.27,101.32,0.1,100.0,1000.0,[ 0  0  0  1  1 -1 -1]
2.08,6.04,0.15,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,76.58,0.0,0.1,,,[0 0 0 1 1 0 0]
2.08,8.02,0.15,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,77.37,0.0,0.1,,,[0 0 0 1 1 0 0]
2.08,10.0,0.15,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,77.84,0.0,0.1,,,[0 0 0 1 1 0 0]
4.06,0.1,0.15,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,4.83,126.05,,,,[0 0 0 0 0 0 0]
4.06,2.08,0.15,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,25.19,103.93,0.1,10.0,100.0,[ 0  0  0  1 -1  0  0]
4.06,4.06,0.15,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,60.83,101.51,0.1,100.0,1000.0,[ 0  0  0  1  1 -1 -1]
4.06,6.04,0.15,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,63.03,101.38,0.1,100.0,1000.0,[ 0  0  0  1  1 -1 -1]
4.06,8.02,0.15,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,64.13,101.26,0.1,100.0,1000.0,[ 0  0  0  1  1 -1 -1]
4.06,10.0,0.15,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,75.36,0.0,0.1,,,[0 0 0 1 1 0 0]
6.04,0.1,0.15,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,3.65,137.64,,,,[0 0 0 0 0 0 0]
6.04,2.08,0.15,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,19.22,105.23,,10.0,,[ 0  0  0  0 -1  0  0]
6.04,4.06,0.15,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,20.03,104.77,0.1,,,[0 0 0 1 0 0 0]
6.04,6.04,0.15,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,56.82,101.55,0.1,100.0,1000.0,[ 0  0  0  1  1 -1 -1]
6.04,8.02,0.15,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,58.27,101.42,0.1,100.0,1000.0,[ 0  0  0  1  1 -1 -1]
6.04,10.0,0.15,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,59.13,101.28,0.1,100.0,1000.0,[ 0  0  0  1  1 -1 -1]
8.02,0.1,0.15,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,3.01,149.54,,,,[0 0 0 0 0 0 0]
8.02,2.08,0.15,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,15.62,106.52,,,,[0 0 0 0 0 0 0]
8.02,4.06,0.15,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,16.34,105.93,,,,[0 0 0 0 0 0 0]
8.02,6.04,0.15,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,51.59,101.71,1.0,100.0,100.0,[ 0  0  0  0  1 -1 -1]
8.02,8.02,0.15,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,53.33,101.56,1.0,100.0,100.0,[ 0  0  0  0  1 -1 -1]
8.02,10.0,0.15,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,54.34,101.43,1.0,100.0,100.0,[ 0  0  0  0  1 -1 -1]
10.0,0.1,0.15,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,2.62,161.77,,,,[0 0 0 0 0 0 0]
10.0,2.08,0.15,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,13.2,107.81,,,,[0 0 0 0 0 0 0]
10.0,4.06,0.15,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,13.85,107.09,,,,[0 0 0 0 0 0 0]
10.0,6.04,0.15,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,47.08,101.88,1.0,100.0,100.0,[ 0  0  0  0  1 -1 -1]
10.0,8.02,0.15,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,49.11,101.71,1.0,100.0,100.0,[ 0  0  0  0  1 -1 -1]
10.0,10.0,0.15,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,50.25,101.57,1.0,100.0,100.0,[ 0  0  0  0  1 -1 -1]
